clus	markerGene	padj	significant
0	LOC130641932	4.49756048650379e-62	T
0	LOC130645596	5.637241501394917e-62	T
0	LOC130654224	5.7545293015176745e-62	T
0	LOC130655730	8.124741189693841e-62	T
0	LOC130656483	9.18917049070578e-62	T
0	LOC130634312	1.8674546310175606e-61	T
0	LOC130626033	2.1933424886186557e-61	T
0	LOC130614608	2.339385630748648e-61	T
0	LOC130649418	2.7616129975767204e-61	T
0	LOC130614092	2.8197366055057896e-61	T
0	LOC130640887	3.638486048345799e-61	T
0	LOC130622674	3.976712572047325e-61	T
0	LOC130621517	9.07243607101112e-61	T
0	LOC130641013	1.137693217725085e-60	T
0	LOC130613902	1.4262627516873316e-60	T
0	LOC130655437	2.2082373770160296e-60	T
0	LOC130655160	2.942839076256422e-60	T
0	LOC130648749	4.627524330951927e-60	T
0	LOC130636759	8.396311487994679e-60	T
0	LOC130654005	1.11216511876466e-59	T
0	LOC130622356	1.261929715182077e-59	T
0	LOC130645363	1.6176088756005545e-59	T
0	LOC130647500	1.7751294288041143e-59	T
0	LOC130645421	2.242538482195718e-59	T
0	LOC130612241	4.715200761551953e-59	T
0	LOC130644450	5.146740909591692e-59	T
0	LOC130628809	5.157109387755652e-59	T
0	LOC130621667	8.234816879258922e-59	T
0	LOC130648895	9.280764200853354e-59	T
0	LOC130635677	1.1089935533261838e-58	T
0	LOC130654173	1.3712501043540283e-58	T
0	LOC130649588	1.8587388799863077e-58	T
0	LOC130657650	1.9099685913474755e-58	T
0	LOC130644343	2.5677032694887348e-58	T
0	LOC130658037	5.3684298871775205e-58	T
0	LOC130648372	7.448140329787649e-58	T
0	LOC130649432	7.966232583536944e-58	T
0	LOC130647566	8.445511632701674e-58	T
0	LOC130656537	8.880742500619037e-58	T
0	LOC130623524	9.625454949760825e-58	T
0	LOC130647955	1.0158308005831816e-57	T
0	LOC130642036	1.0966125122171273e-57	T
0	LOC130646988	1.2930624770120482e-57	T
0	LOC130625293	1.4736145502345536e-57	T
0	LOC130636623	1.5118459880292247e-57	T
0	LOC130623226	1.7980605986131835e-57	T
0	LOC130648726	1.8421162810511525e-57	T
0	LOC130629462	2.9348495945559514e-57	T
0	LOC130648822	5.52572550339316e-57	T
0	LOC130621516	5.653924129342842e-57	T
0	LOC130612117	1.059224102827014e-56	T
0	LOC130645040	1.2770143555773916e-56	T
0	LOC130628897	1.3258734878403217e-56	T
0	LOC130624232	1.4148585980719809e-56	T
0	LOC130633265	1.5373129829703002e-56	T
0	LOC130625959	2.0009843245484024e-56	T
0	LOC130621927	2.0716935874992054e-56	T
0	LOC130644233	2.2836905516936684e-56	T
0	LOC130624145	2.519697511527431e-56	T
0	LOC130636214	2.9170373927627184e-56	T
0	LOC130624281	4.0701912788928002e-56	T
0	LOC130614189	5.923798843481706e-56	T
0	LOC130614559	7.005418938302792e-56	T
0	LOC130629906	1.0130911861358785e-55	T
0	LOC130662632	1.0515550679947055e-55	T
0	LOC130621757	1.1777946786388717e-55	T
0	LOC130629138	1.2840206612316064e-55	T
0	LOC130647101	1.3296487700401818e-55	T
0	LOC130641996	2.1834158279739897e-55	T
0	LOC130656241	2.4299099629558827e-55	T
0	LOC130647634	2.5552310167195388e-55	T
0	LOC130656596	2.670671603174546e-55	T
0	LOC130621910	4.3685857518037746e-55	T
0	LOC130646968	4.772538943937133e-55	T
0	LOC130657580	6.93847146748337e-55	T
0	LOC130654305	1.3054803731828612e-54	T
0	LOC130657169	2.0505355915043617e-54	T
0	LOC130653838	2.393700719615765e-54	T
0	LOC130641711	2.495100058000021e-54	T
0	LOC130654730	2.495100058000021e-54	T
0	LOC130648407	3.9649995794295635e-54	T
0	LOC130625647	4.299227468331108e-54	T
0	LOC130622921	4.671693419966203e-54	T
0	LOC130647472	6.374339806938832e-54	T
0	LOC130655991	7.75427538460422e-54	T
0	LOC130622489	8.324645948386391e-54	T
0	LOC130648884	8.814517675838698e-54	T
0	LOC130647926	1.3881344916563552e-53	T
0	LOC130640946	2.0046981380567734e-53	T
0	LOC130644601	2.278659345332995e-53	T
0	LOC130623569	2.379325670046919e-53	T
0	LOC130641344	2.4377107027652636e-53	T
0	LOC130656012	2.580011719781526e-53	T
0	LOC130647052	2.6517766867511812e-53	T
0	LOC130641496	2.774878928465369e-53	T
0	LOC130654682	2.8970994675057695e-53	T
0	LOC130644657	3.389833808974988e-53	T
0	LOC130649352	4.593089588838399e-53	T
0	LOC130662563	4.593089588838399e-53	T
0	LOC130614347	5.502983464339687e-53	T
0	LOC130654957	5.66089373294074e-53	T
0	LOC130630652	7.752283665034889e-53	T
0	LOC130662723	8.215411202481714e-53	T
0	LOC130636460	8.257873551312484e-53	T
0	LOC130635773	1.0608138302902519e-52	T
0	LOC130645548	1.445208820564164e-52	T
0	LOC130625410	1.48576791759626e-52	T
0	LOC130636241	1.6170921162618846e-52	T
0	LOC130649082	1.6472171360886666e-52	T
0	LOC130640901	1.6870307000149084e-52	T
0	LOC130649652	1.8969762551578545e-52	T
0	LOC130655882	1.9740530380273663e-52	T
0	LOC130626031	2.4064446181663904e-52	T
0	LOC130655849	2.9378652633314266e-52	T
0	LOC130662775	3.4843456115768005e-52	T
0	LOC130656382	3.866987310556091e-52	T
0	LOC130641178	4.0727820370114524e-52	T
0	LOC130625935	4.1522344916196495e-52	T
0	LOC130630025	4.355365017319896e-52	T
0	LOC130645413	5.118016479691248e-52	T
0	LOC130657174	5.3111796150935985e-52	T
0	LOC130614352	6.083174030389789e-52	T
0	LOC130613170	6.267750531371672e-52	T
0	LOC130635851	6.727545838104934e-52	T
0	LOC130655299	7.461321695544904e-52	T
0	LOC130623320	9.374634052653695e-52	T
0	LOC130640741	9.656654833854701e-52	T
0	LOC130612372	1.0642141120926519e-51	T
0	LOC130636392	1.1393326778096505e-51	T
0	LOC130662804	1.2032563273829538e-51	T
0	LOC130634057	1.2641937398099127e-51	T
0	LOC130655062	1.523401799241001e-51	T
0	LOC130653761	1.675846776028981e-51	T
0	LOC130645534	1.9156287877707166e-51	T
0	LOC130647720	2.215642319343284e-51	T
0	LOC130614346	2.580102142306508e-51	T
0	LOC130641751	2.7354179693026664e-51	T
0	LOC130625594	3.6002135472131855e-51	T
0	LOC130635960	4.1264772405886797e-51	T
