clus	markerGene	padj	significant
1	LOC018971	1.6237097139363245e-05	T
1	LOC019812	1.8028372927353418e-05	T
1	LOC004163	1.8957638169946275e-05	T
1	LOC034893	2.214519773868351e-05	T
1	LOC001415	2.418483658857142e-05	T
1	LOC019381	2.4490017686773596e-05	T
1	LOC020704	2.562942276816041e-05	T
1	LOC011766	2.7126313365946565e-05	T
1	LOC031876	2.9586567475813344e-05	T
1	LOC035883	3.0024997490242016e-05	T
1	LOC021903	3.2800943848506206e-05	T
1	LOC012979	3.7385627199315123e-05	T
1	LOC041167	3.8586805407214906e-05	T
1	LOC033738	4.049493536352881e-05	T
1	LOC033863	4.176677976316447e-05	T
1	LOC016817	4.219814576270322e-05	T
1	LOC009636	4.310336944690743e-05	T
1	LOC011777	4.319640898985416e-05	T
1	LOC007818	4.486108614451298e-05	T
1	LOC012951	4.597901820354161e-05	T
1	LOC001766	4.622750827468629e-05	T
1	LOC006216	4.654956910625194e-05	T
1	LOC007915	4.664082557345842e-05	T
1	LOC031674	4.6855277154283543e-05	T
1	LOC009085	5.564358454002528e-05	T
1	LOC029964	6.043664897276258e-05	T
1	LOC029732	6.153032736385223e-05	T
1	LOC012623	6.322685956092115e-05	T
1	LOC012782	7.189369786003412e-05	T
1	LOC014077	7.197652614847978e-05	T
1	LOC037571	7.348878753110015e-05	T
1	LOC016152	7.654745011867843e-05	T
1	LOC000309	8.79927193579474e-05	T
1	LOC034178	8.814608293050305e-05	T
1	LOC037300	9.063963659287479e-05	T
1	LOC016910	9.285372345723595e-05	T
1	LOC017754	0.00012094743256442085	T
1	LOC037462	0.0001324717249342661	T
1	LOC040071	0.00014033961563517512	T
1	LOC030856	0.00014325819794863164	T
1	LOC006465	0.0001514934137053981	T
1	LOC003854	0.00015222170949447312	T
1	LOC036717	0.00015600741286340698	T
1	LOC016295	0.0001591805425365216	T
1	LOC007549	0.00016058992255582299	T
1	LOC041524	0.00016092880285005547	T
1	LOC025016	0.00016123779570234353	T
1	LOC031406	0.00016388440415798428	T
1	LOC013959	0.00016473441851382135	T
1	LOC007390	0.00016810977889389445	T
1	LOC022805	0.00018076296560169905	T
1	LOC007239	0.0001905168752458858	T
1	LOC015433	0.00020046802317536728	T
1	LOC039815	0.0002031139771099295	T
1	LOC015397	0.00020477936096839058	T
1	LOC004972	0.00020486098877670807	T
1	LOC037482	0.00021025306864027237	T
1	LOC015186	0.00021137478559473235	T
1	LOC001647	0.00023115981061756506	T
1	LOC029201	0.00023570182319215206	T
1	LOC011393	0.0002411642107132446	T
1	LOC017870	0.00026004948788439927	T
1	LOC038877	0.00028670018423458465	T
1	LOC038987	0.00030054064125111993	T
1	LOC043904	0.00032696487524576503	T
1	LOC012220	0.0003492610808155939	T
1	LOC033387	0.0003492610808155939	T
1	LOC043054	0.0003683952509284613	T
