clus	markerGene	padj	significant
0	LOC124441850	1.7514780355921456e-60	T
0	LOC124435569	4.5691289901311247e-60	T
0	LOC124434376	1.3656758670888904e-59	T
0	LOC124443380	1.3656758670888904e-59	T
0	LOC124446254	1.3752809222178408e-59	T
0	LOC124443549	1.5497216437272093e-59	T
0	LOC124434707	9.36842742567349e-59	T
0	LOC124452463	2.765460556826469e-58	T
0	LOC124446647	3.4119157840105025e-58	T
0	LOC124439911	5.90071852573968e-58	T
0	LOC124445418	1.2975100788744404e-57	T
0	LOC124435567	1.8450692568918056e-57	T
0	LOC124445329	1.9534924166900722e-57	T
0	LOC124442375	5.988323215832894e-57	T
0	LOC124443902	9.913628004486895e-57	T
0	LOC124434988	2.0799071654686093e-56	T
0	LOC124436681	7.709901230146685e-56	T
0	LOC124457732	9.640253994888514e-56	T
0	LOC124450821	1.2480862629059408e-55	T
0	LOC124436960	6.127318689349877e-55	T
0	LOC124446913	6.660826094216452e-55	T
0	LOC124446939	7.552725828015973e-55	T
0	LOC124445093	1.5272440625025526e-54	T
0	LOC124450736	1.9435208407853166e-54	T
0	LOC124435071	2.4216978321368604e-54	T
0	LOC124441669	3.85989014279299e-54	T
0	LOC124435007	5.624468742003113e-54	T
0	LOC124453227	9.468062483867823e-54	T
0	LOC124454708	2.9667701109514068e-53	T
0	LOC124435566	4.934110856036566e-53	T
0	LOC124435404	8.011430484911948e-53	T
0	LOC124452258	4.761309384744861e-52	T
0	LOC124453624	7.350722242398054e-52	T
0	LOC124451689	2.7365503992452404e-51	T
0	LOC124445451	4.6243331532017197e-51	T
0	LOC124437008	6.250569758317497e-51	T
0	LOC124455430	2.3026913114173874e-50	T
0	LOC124436910	3.2075090015887928e-50	T
0	LOC124439324	3.542341896551187e-50	T
0	LOC124444240	4.1014683984593515e-50	T
0	LOC124440675	6.4641261000187095e-50	T
0	LOC124439576	1.6597182909169763e-49	T
0	LOC124440224	2.2582971287015878e-49	T
0	LOC124438342	3.0102782023001748e-49	T
0	LOC124440284	5.601045026248316e-49	T
0	LOC124434796	4.0343314205202e-48	T
0	LOC124443654	7.445353049996174e-48	T
0	LOC124447567	1.390622881159968e-47	T
0	LOC124436513	2.7482150044006943e-47	T
0	LOC124452457	2.806250781324534e-47	T
0	LOC124438286	5.077939349544144e-47	T
0	LOC124459330	5.186106552602298e-47	T
0	LOC124438252	5.381709566597441e-47	T
0	LOC124439344	1.6616040017614107e-46	T
0	LOC124451877	1.6846723262190707e-46	T
0	LOC124451193	2.3235978385645473e-46	T
0	LOC124452814	2.9540756533369746e-46	T
0	LOC124435479	7.18483969080534e-46	T
0	LOC124433481	8.794980247792055e-46	T
0	LOC124433699	9.445530139227172e-46	T
0	LOC124434233	2.3994240381565862e-45	T
0	LOC124436183	2.41600153569173e-45	T
0	LOC124446632	6.824678440883852e-45	T
0	LOC124440668	8.560740617322227e-45	T
0	LOC124447572	8.682892143771833e-45	T
0	LOC124436770	1.9665699572919292e-44	T
0	LOC124439533	3.2008004726348615e-44	T
0	LOC124438334	4.0074384542636386e-44	T
0	LOC124445035	6.651057360472069e-44	T
0	LOC124448037	1.1634617077386146e-43	T
0	LOC124438930	1.2770382553860367e-43	T
0	LOC124444059	2.9974218360295553e-43	T
0	LOC124434599	2.209062154318496e-42	T
0	LOC124457733	2.3847241635730307e-42	T
0	LOC124445965	3.1038324417944894e-42	T
0	LOC124440120	5.196995581907846e-42	T
0	LOC124445992	6.62541551075937e-42	T
0	LOC124439552	1.0804328070418509e-41	T
0	LOC124441813	1.6998230848528345e-41	T
0	LOC124434328	2.920569640068329e-41	T
0	LOC124433403	3.259872608939032e-41	T
0	LOC124435475	2.0932320655823564e-40	T
0	LOC124444689	2.1054209673258503e-40	T
0	LOC124457409	3.0312978572830923e-40	T
0	LOC124452606	2.245702740906133e-39	T
0	LOC124452392	2.4527397241337606e-39	T
0	LOC124448639	3.7368390131270384e-39	T
0	LOC124446350	8.168867276463477e-39	T
0	LOC124443972	1.3148552941142802e-38	T
0	LOC124444836	1.3572820273268853e-38	T
0	LOC124448006	1.8760432391573028e-38	T
0	LOC124435272	2.791490150261737e-38	T
0	LOC124444640	3.8337300567114895e-38	T
0	LOC124435225	4.906304858128862e-38	T
0	LOC124445733	7.563989992024185e-38	T
0	LOC124452900	2.1378727904582856e-37	T
0	LOC124450859	2.7234828131481075e-37	T
0	LOC124445715	4.445966628739065e-37	T
0	LOC124434776	5.305693462831471e-37	T
0	LOC124438090	6.125148084289815e-37	T
0	LOC124445144	7.830074520086482e-37	T
0	LOC124446446	1.2184006806006766e-36	T
0	LOC124442662	1.759744595888983e-36	T
0	LOC124454783	3.749440639962323e-36	T
0	LOC124457750	6.701956706663202e-36	T
0	LOC124443852	7.051455473929723e-36	T
0	LOC124451705	8.220169923756243e-36	T
0	LOC124454789	1.1124135731424727e-35	T
0	LOC124434317	1.6624803056765618e-35	T
0	LOC124445350	3.048911872391945e-35	T
0	LOC124456789	9.33506001738582e-35	T
0	LOC124458204	1.0811712099758506e-34	T
0	LOC124445331	2.045979850403799e-34	T
0	LOC124435447	2.5393363462189373e-34	T
0	LOC124444625	2.608590761581221e-34	T
0	LOC124435871	3.946056309619396e-34	T
0	LOC124447809	4.476306596242702e-34	T
0	LOC124457672	8.62301171246904e-34	T
0	LOC124433295	9.993236881259666e-34	T
0	LOC124444493	1.7235242770614586e-33	T
0	LOC124440520	1.9278465349803043e-33	T
0	LOC124445790	2.1644179758172295e-33	T
0	LOC124441702	2.800631656417217e-33	T
0	LOC124454523	6.621748659753394e-33	T
0	LOC124433702	6.666454487265804e-33	T
0	LOC124436836	1.1176418926130125e-32	T
0	LOC124450802	3.165522802043211e-32	T
0	LOC124452601	9.198413907280404e-32	T
0	LOC124456033	1.6519988848198163e-31	T
0	LOC124434660	2.9433854892247764e-31	T
0	LOC124437755	4.265280878904841e-31	T
0	LOC124442793	5.035590125517325e-31	T
0	LOC124452569	6.389953462256723e-31	T
0	LOC124433544	8.833496229855207e-31	T
0	LOC124456063	1.1187327218562038e-30	T
0	LOC124434792	1.934730728742343e-30	T
0	LOC124444916	3.157593225664094e-30	T
0	LOC124446807	2.1073328071218576e-29	T
0	LOC124442616	2.363975640287352e-29	T
0	LOC124442813	3.1250154982543336e-29	T
0	LOC124452867	3.153634397970958e-29	T
0	LOC124448678	3.799485643043751e-29	T
0	LOC124446653	3.819729450261907e-29	T
0	LOC124445639	4.128641272845079e-29	T
0	LOC124437184	4.1612065507288807e-29	T
0	LOC124441271	4.845479114758753e-29	T
0	LOC124433701	5.33107483341157e-29	T
0	LOC124453701	7.892686454900338e-29	T
0	LOC124444024	1.3275938558177428e-28	T
0	LOC124444814	2.8351178723310814e-28	T
0	LOC124442815	2.910934576356149e-28	T
0	LOC124435350	2.94499509094216e-28	T
0	LOC124452676	4.340796525152749e-28	T
0	LOC124436980	4.442926526750748e-28	T
0	LOC124436975	4.960046397179081e-28	T
0	LOC124450254	6.262642162521151e-28	T
0	LOC124457752	8.06061657798881e-28	T
0	LOC124445364	1.5330702315995737e-27	T
0	LOC124458129	2.000542296888459e-27	T
0	LOC124444851	4.538274373531781e-27	T
0	LOC124446110	5.8921877030256114e-27	T
0	LOC124441363	8.776363593763493e-27	T
0	LOC124444861	1.2421559833762113e-26	T
0	LOC124459631	1.2899971543293876e-26	T
0	LOC124434987	1.585771274647517e-26	T
0	LOC124454055	2.3145953299452885e-26	T
0	LOC124439984	2.4774748699644944e-26	T
0	LOC124443569	5.502253717898599e-26	T
0	LOC124457969	6.716228686410601e-26	T
0	LOC124443506	7.692395402665518e-26	T
0	LOC124446261	9.851073286033087e-26	T
0	LOC124436734	1.1941849315217742e-25	T
0	LOC124440742	1.2616302271462216e-25	T
0	LOC124445501	1.3490193241139775e-25	T
0	LOC124439983	1.5089219684308322e-25	T
0	LOC124446517	1.7818807990101608e-25	T
0	LOC124446703	2.1191619930202393e-25	T
0	LOC124452747	2.422157132802898e-25	T
0	LOC124443834	3.6979952019798746e-25	T
0	LOC124438722	3.9529720405316044e-25	T
0	LOC124439910	4.833238525954915e-25	T
0	LOC124437592	9.421771575159108e-25	T
0	LOC124447222	1.4483852096088153e-24	T
0	LOC124433761	1.5154289953580667e-24	T
0	LOC124457659	1.520783636964525e-24	T
0	LOC124438063	1.5402128928486804e-24	T
0	LOC124452638	1.5465227344044675e-24	T
0	LOC124453134	2.535794421867565e-24	T
0	LOC124435818	4.308028107811327e-24	T
0	LOC124438621	4.682321573966152e-24	T
0	LOC124457435	5.487070758966096e-24	T
0	LOC124443864	5.6885961201829785e-24	T
0	LOC124444449	5.921221308440792e-24	T
0	LOC124440687	7.479144610781675e-24	T
0	LOC124454457	8.135924278126514e-24	T
0	LOC124437150	1.1220791364472209e-23	T
0	LOC124447296	1.3731358660645223e-23	T
0	LOC124442949	1.837594632822258e-23	T
0	LOC124443476	2.472492642737211e-23	T
0	LOC124434222	3.3044835915076586e-23	T
0	LOC124438140	5.51808602396235e-23	T
0	LOC124447897	5.999513307932787e-23	T
0	LOC124439301	7.113017808901096e-23	T
0	LOC124453579	7.810100082785393e-23	T
0	LOC124433430	9.686168829941249e-23	T
0	LOC124436532	1.2563338626126747e-22	T
0	LOC124436940	2.0354287246046022e-22	T
0	LOC124446812	2.291216764785834e-22	T
0	LOC124440291	2.3564808045831146e-22	T
0	LOC124443855	3.9341456261131135e-22	T
0	LOC124435316	4.0398996175016404e-22	T
0	LOC124446589	4.978807784397141e-22	T
0	LOC124436672	5.994537584716845e-22	T
0	LOC124459474	8.733239186061453e-22	T
0	LOC124441096	8.754310573881488e-22	T
0	LOC124447906	9.676472224247854e-22	T
0	LOC124459283	1.0935505413242153e-21	T
0	LOC124446780	1.4831069346385146e-21	T
0	LOC124453347	1.5580481652888057e-21	T
0	LOC124444654	2.8674843827993004e-21	T
0	LOC124439091	2.9949305868157825e-21	T
0	LOC124448680	4.026708297883156e-21	T
0	LOC124440065	5.222779022116145e-21	T
0	LOC124441866	7.529336517719688e-21	T
0	LOC124437858	7.986796208067663e-21	T
0	LOC124439044	9.01686626289161e-21	T
0	LOC124434791	1.0136831208240085e-20	T
0	LOC124438971	1.0779330104989581e-20	T
0	LOC124447604	1.0912008370246448e-20	T
0	LOC124433290	1.3705607273892054e-20	T
0	LOC124437806	1.553310755828157e-20	T
0	LOC124444765	1.899142089294493e-20	T
0	LOC124451676	2.119916368627602e-20	T
0	LOC124447283	2.2960754874273065e-20	T
0	LOC124439474	2.7133448824129105e-20	T
0	LOC124435183	3.236660787464288e-20	T
0	LOC124434446	3.236660787464288e-20	T
0	LOC124436560	3.502105094197635e-20	T
0	LOC124452786	3.523087698823074e-20	T
0	LOC124448677	3.7679599692028247e-20	T
0	LOC124450996	4.6395465007788055e-20	T
0	LOC124434129	6.325806443095311e-20	T
0	LOC124444212	6.517906978349155e-20	T
0	LOC124445394	9.366460121141143e-20	T
0	LOC124441109	1.215030652907361e-19	T
0	LOC124443240	1.251039306361779e-19	T
0	LOC124437432	1.3379278863017385e-19	T
0	LOC124438367	1.4686564197292547e-19	T
0	LOC124444904	1.529059109072237e-19	T
0	LOC124456183	1.944605047296945e-19	T
0	LOC124446895	1.9454279610705347e-19	T
0	LOC124442107	1.9547927789883242e-19	T
0	LOC124452954	1.986906996472365e-19	T
0	LOC124446322	2.4902553334066556e-19	T
0	LOC124441391	3.182052152611638e-19	T
0	LOC124436086	3.2213921002682933e-19	T
0	LOC124450645	3.45752163046002e-19	T
0	LOC124445616	3.7819564924148584e-19	T
0	LOC124444102	4.066890361114188e-19	T
0	LOC124453304	4.1118939053738057e-19	T
0	LOC124449611	5.141526503837432e-19	T
0	LOC124435586	5.70410960618833e-19	T
0	LOC124439504	6.324905141820071e-19	T
0	LOC124439844	6.476829222637915e-19	T
0	LOC124452518	1.2906742779045473e-18	T
0	LOC124447387	2.105307569342639e-18	T
0	LOC124452841	2.279009075306411e-18	T
0	LOC124447276	3.0195646898480074e-18	T
0	LOC124453495	3.608810127316982e-18	T
0	LOC124445803	3.890482043315197e-18	T
0	LOC124445789	4.0697129463183734e-18	T
0	LOC124453823	4.13990231586782e-18	T
0	LOC124444624	6.389601847142029e-18	T
0	LOC124444343	9.701776673015374e-18	T
0	LOC124453497	1.1250370213818829e-17	T
0	LOC124433580	1.1267734913834577e-17	T
0	LOC124444815	1.2065952393636825e-17	T
0	LOC124447274	1.5421545150761733e-17	T
0	LOC124445308	1.7699654782990972e-17	T
0	LOC124453332	2.1299279828641467e-17	T
0	LOC124447570	2.5699804700314144e-17	T
0	LOC124443555	2.7164656889949084e-17	T
0	LOC124443888	3.2018675690133735e-17	T
0	LOC124448503	3.526253420067612e-17	T
0	LOC124445581	3.6265732032773346e-17	T
0	LOC124450381	4.7643944579533736e-17	T
0	LOC124438810	4.863678739707145e-17	T
0	LOC124451148	5.474977557477776e-17	T
0	LOC124439530	6.153948910359957e-17	T
0	LOC124457940	6.6783415349158e-17	T
0	LOC124452843	6.754022956656367e-17	T
0	LOC124439998	8.12054193177077e-17	T
0	LOC124433533	8.763353354127373e-17	T
0	LOC124440667	1.0726864336890795e-16	T
0	LOC124454141	1.0834113764102944e-16	T
0	LOC124441350	1.198319176801803e-16	T
0	LOC124447518	1.2167030636362112e-16	T
0	LOC124453040	1.6337367827539597e-16	T
0	LOC124446696	1.8110007908338136e-16	T
0	LOC124443249	2.174310892516186e-16	T
0	LOC124440943	2.175817369730774e-16	T
0	LOC124459045	2.9597559975868364e-16	T
0	LOC124451675	3.2338825487931363e-16	T
0	LOC124437087	3.3523323249444364e-16	T
0	LOC124443822	3.9522450614405526e-16	T
0	LOC124438358	4.1361698314532575e-16	T
0	LOC124436541	4.3851622883667704e-16	T
0	LOC124448054	4.529409656168558e-16	T
0	LOC124447169	5.794524512352107e-16	T
0	LOC124444065	6.366120055897068e-16	T
0	LOC124438285	6.656272737668842e-16	T
0	LOC124436524	8.385039429680959e-16	T
0	LOC124450920	9.422164715130912e-16	T
0	LOC124454260	9.86980841969027e-16	T
0	LOC124440533	1.0491314891339592e-15	T
0	LOC124439095	1.1870654200358384e-15	T
0	LOC124440696	1.2049744132609423e-15	T
0	LOC124437537	1.932590012111494e-15	T
0	LOC124444511	2.2448164518973615e-15	T
0	LOC124438957	2.600677125655617e-15	T
0	LOC124453488	2.6460373918199116e-15	T
0	LOC124443931	2.9032935663963525e-15	T
0	LOC124444827	2.9510038970443355e-15	T
0	LOC124446847	3.157698505473408e-15	T
0	LOC124453116	3.4592265689371135e-15	T
0	LOC124450924	3.780708081069995e-15	T
0	LOC124451077	3.9433238444637715e-15	T
0	LOC124440953	4.024411855472819e-15	T
0	LOC124443158	4.417746512760228e-15	T
0	LOC124443757	4.867796046571658e-15	T
0	LOC124453364	4.908768859847973e-15	T
0	LOC124440195	5.586286917774006e-15	T
0	LOC124453545	6.051945420928421e-15	T
0	LOC124433941	6.123042054564513e-15	T
0	LOC124434273	7.0898837387189176e-15	T
0	LOC124451487	7.702002852728724e-15	T
0	LOC124455424	8.710354002086025e-15	T
0	LOC124434990	9.493163314716526e-15	T
0	LOC124439922	1.223371095540495e-14	T
0	LOC124448942	1.2480638947645663e-14	T
0	LOC124447734	1.3698082711007616e-14	T
0	LOC124446559	1.5944596211677813e-14	T
0	LOC124441447	1.7733524733777708e-14	T
0	LOC124434753	2.237161876942756e-14	T
0	LOC124434198	2.3275562590387004e-14	T
0	LOC124444094	2.456180485765904e-14	T
0	LOC124434693	2.5443930517186662e-14	T
0	LOC124435315	2.6354525010396226e-14	T
0	LOC124434437	2.6756883751574527e-14	T
0	LOC124452459	3.001290339012517e-14	T
0	LOC124455365	3.582075724497533e-14	T
0	LOC124446101	3.8219701737297533e-14	T
0	LOC124456019	4.003029979783079e-14	T
0	LOC124452948	4.818834564824052e-14	T
0	LOC124458288	4.931310653734035e-14	T
0	LOC124445614	4.9728161752765624e-14	T
0	LOC124447382	6.341260125719879e-14	T
0	LOC124439263	6.773911986851673e-14	T
0	LOC124452937	8.492773497881269e-14	T
0	LOC124439351	9.880626874755804e-14	T
0	LOC124456788	1.0065129153071854e-13	T
0	LOC124444020	1.1884868409024604e-13	T
0	LOC124434217	1.2508943737908732e-13	T
0	LOC124440521	1.2906538708725867e-13	T
0	LOC124452596	1.4672940496630423e-13	T
0	LOC124449507	1.6200374170028603e-13	T
0	LOC124456015	2.0517840102242288e-13	T
0	LOC124447221	2.6777997275163826e-13	T
0	LOC124452890	3.0545091538229115e-13	T
0	LOC124439096	3.0874698582152427e-13	T
0	LOC124441832	3.1426066760196307e-13	T
0	LOC124442743	4.061543472924406e-13	T
0	LOC124435803	4.1302790862406184e-13	T
0	LOC124436872	4.2055017883154453e-13	T
0	LOC124439534	4.338321174863924e-13	T
0	LOC124452785	5.169895098814835e-13	T
0	LOC124447519	6.456985635530271e-13	T
0	LOC124440408	6.625196478608064e-13	T
0	LOC124453201	7.462272848599474e-13	T
0	LOC124444537	7.482431528784892e-13	T
0	LOC124434554	7.779474972922381e-13	T
0	LOC124438987	8.767705719464304e-13	T
0	LOC124452977	9.122940487189806e-13	T
0	LOC124444742	1.1795822160960804e-12	T
0	LOC124443170	1.1954226255646526e-12	T
0	LOC124433961	1.5159784953918773e-12	T
0	LOC124445024	1.5325697251574039e-12	T
0	LOC124450222	1.5684251143720935e-12	T
0	LOC124433708	1.5684251143720935e-12	T
0	LOC124438034	1.668093404702069e-12	T
